idr animal length eff_length est_counts tpm coding main coding_ali main_ali fs pnps nd_pnps N_pnps sd_pnps S_pnps w dN N dS S 5refsp 5sp 10refsp 10sp 20refsp 20sp 5 10 20
octo_c19220_g1_i1 octo 637 471.211 411 436.987 7,322,323,557 7,322 7,322,323,557 7,322 1 0.09922179783083832 35.666666666666664 432.4999999999998 94.33333333333333 113.50000000000024 0.0363 0.0748 406.98 2.061 139.02 0 0.0 0 0.6656655082734381 0 0.7538708535398065 0.6798519401438976 0.6917978927874594 0.7333044634962416
cras_c5800_g1_i1 cras 1341 1292 17914 3369.42 2,1295 2,1295 44,1359 44,1359 0 0.07574828525389651 53.333333333333336 1016.3333333333333 191.66666666666666 276.6666666666667 0.0385 0.0455 963.79 1.1825 329.21 0 0.6756483380924384 1 0.6774594515588892 1 0.7075937850205426 0.6925108580251209 0.6997499875102439 0.730082776298137
minu_c30038_g1_i1 minu 1388 1199.91 38556 5636.57 38,1340 38,1340 38,1359 38,1359 0 0.12822904852194636 107.0 1013.1666666666667 228.0 276.83333333333326 0.0452 0.0998 961.55 2.2085 328.45 1 0.6915090172391639 1 0.7010792985673755 1 0.7140013123593398 0.6861643197236313 0.6920213926032621 0.7205292826181976
eury_eury_c800_g1_i1 eury 442 283.111 429 646.6 20,413 20,413 20,413 20,413 0 0.11134751773049639 25.999999999999996 305.5 60.0 78.49999999999997 0.0385 0.0715 286.23 1.8587 97.77 0 0.5229814178824059 0 0.5661394549403781 0 0.6071247542599371 0.5629059749744842 0.564282179882255 0.6041663020146295
harp_c26135_g1_i1 harp 435 253.154 259 3001.51 1,388 1,388 29,416 29,416 0 0.11134751773049635 25.999999999999996 305.50000000000006 60.0 78.49999999999996 0.0385 0.0715 286.23 1.8587 97.77 0 0.8085349867217977 0 0.7830137508425854 0 0.7827198094120517 0.6453735419523131 0.6433230462232165 0.6757803533269373
eury_eury_c9437_g1_i1 eury 756 597.051 3902 2788.76 2,668 2,668 2,671 2,671 0 0.13942128666243206 55.83333333333333 520.6666666666665 107.16666666666667 139.33333333333354 0.06 0.1016 491.96 1.6948 168.04 0 0.0 0 0.0 0 0.6981795095074336 0.6821785056143731 0.6877961504234353 0.7159268736490711
rari_c9450_g1_i1 rari 753 553.108 2935 1671.36 2,665 2,665 8,684 8,684 0 0.13942128666243206 55.83333333333333 520.6666666666665 107.16666666666667 139.33333333333354 0.06 0.1016 491.96 1.6948 168.04 0 0.5538950041421532 0 0.5578070508258366 0 0.5934685718591206 0.652051598430913 0.6541204571738873 0.682817262450031
foca_c107_g1_i1 foca 1433 1267.42 4439 878.071 1,1180 1,1180 1,1184 1,1184 0 0.17985870923487773 114.50000000000001 911.3333333333345 176.5 252.66666666666546 0.0838 0.1232 867.63 1.4703 296.37 0 0.0 0 0.6785667832470513 0 0.6858017401418507 0.6765339740004637 0.6855880353899723 0.7208164412487263
minu_c19300_g1_i1 minu 1367 1178.91 1157 172.157 1,1165 1,1165 17,1184 17,1184 0 0.17985870923487773 114.50000000000001 911.3333333333345 176.5 252.66666666666546 0.0838 0.1232 867.63 1.4703 296.37 0 0.6544441283612505 0 0.6669330155453822 0 0.6825659106685852 0.6585134390788747 0.6652290246588591 0.6976058754646999
foca_c10901_g1_i1 foca 888 722.417 326 113.134 0,852 0,852 0,852 0,852 0 0.11428023978320974 45.833333333333336 562.8333333333333 99.16666666666666 139.16666666666669 0.0332 0.0577 523.26 1.7363 178.74 0 0.0 0 0.8056243566828727 0 0.8043288490152936 0.7533057148986806 0.7691260610987609 0.8056345666433207
minu_c10029_g1_i1 minu 707 518.965 97 32.7873 2,704 2,704 144,846 144,846 0 0.11428023978320977 45.833333333333336 562.8333333333333 99.16666666666666 139.1666666666667 0.0332 0.0577 523.26 1.7363 178.74 0 0.670646262278362 0 0.6933337952672092 0 0.7108678294970482 0.6886012902778427 0.7021434784566707 0.7402120068025687
rari_c16985_g1_i1 rari 1588 1388.05 11518 2613.63 11,1553 11,1553 11,1555 11,1555 0 0.16427616565618425 147.5 1198.3333333333326 257.5 343.6666666666675 0.0718 0.1197 1149.39 1.6686 392.61 0 0.6974444224699948 0 0.6999650741430004 0 0.7349398732957241 0.7602004814056402 0.7581974074763087 0.7726035293892828
foca_c11670_g1_i1 foca 1041 875.417 416 119.136 1,1009 1,1009 547,1555 547,1555 0 0.1447794390809918 88.0 780.6666666666671 177.0 227.3333333333329 0.0607 0.1083 751.35 1.7839 256.65 0 0.7559205486783925 0 0.7656527881175228 0 0.7638050541603346 0.8133854406508707 0.8243209583118621 0.8454958823926718
cras_c24278_g1_i1 cras 1585 1536 20143 3186.83 6,1548 6,1548 11,1555 11,1555 0 0.16427616565618425 147.5 1198.3333333333326 257.5 343.6666666666675 0.0718 0.1197 1149.39 1.6686 392.61 0 0.7571484329578246 1 0.7608680922816969 1 0.7832689030159089 0.7729254296120046 0.7791455969245087 0.8022118557462429
minu_c24043_g1_i1 minu 1579 1390.91 3849 485.423 18,1554 18,1554 19,1555 19,1555 0 0.16447301804730918 134.5 1194.8333333333326 233.5 341.16666666666737 0.085 0.1092 1144.92 1.2848 391.08 0 0.8370185539952285 0 0.8434521035929065 0 0.8480945827528382 0.8282101357304262 0.831972126045357 0.847503737229783
foca_c1214_g1_i1 foca 708 542.417 1554 718.26 1,658 1,658 28,691 28,691 0 0.10864398490158773 35.83333333333333 522.1666666666663 85.16666666666666 134.83333333333368 0.0549 0.061 489.72 1.1108 167.28 0 0.0 0 0.6871952856500035 0 0.7002197746466693 0.6791434559925668 0.6903272828691813 0.7248280365588162
cras_c4949_g1_i1 cras 731 682 2146 764.665 22,685 22,685 22,691 22,691 0 0.10174666691953221 30.833333333333332 524.6666666666664 78.16666666666666 135.33333333333363 0.0556 0.0522 491.96 0.9387 168.04 0 0.6430639121315392 0 0.6414810724287016 0 0.6743996122251621 0.6533668498660643 0.6612348687172291 0.6928207219585641
minu_c30181_g1_i1 minu 712 523.965 2991 1001.35 6,669 6,669 6,691 6,691 0 0.10174666691953221 30.833333333333332 524.6666666666664 78.16666666666666 135.33333333333363 0.0556 0.0522 491.96 0.9387 168.04 0 0.6457973165972203 0 0.6594757660948207 1 0.6774270425838237 0.6499713770258587 0.6577593092875941 0.6910207468636621
foca_c14202_g1_i1 foca 723 557.417 6948 3124.95 13,670 13,670 13,670 13,670 0 0.2105447157557439 64.5 511.83333333333337 81.5 136.16666666666666 0.1248 0.1318 483.01 1.0564 164.99 0 0.7421867268703516 0 0.7496901215938707 1 0.7485636674542097 0.831364738249828 0.8364974365787347 0.8524709580873784
cras_c3617_g1_i1 cras 699 650 1562 583.974 6,654 6,654 22,670 22,670 0 0.2105447157557439 64.5 511.83333333333337 81.5 136.16666666666666 0.1248 0.1318 483.01 1.0564 164.99 0 0.8288069424799301 0 0.8348878902007622 0 0.8461444303288819 0.8499764397764183 0.8569984652060545 0.8715703284384432
minu_c14232_g1_i1 minu 699 510.965 4115 1412.7 1,643 1,643 28,670 28,670 0 0.1644768287890214 47.5 506.1666666666667 77.5 135.83333333333331 0.1118 0.0971 478.54 0.8683 163.46 0 0.8696075331295785 0 0.8801403531033581 1 0.8774699270194495 0.8706154475206255 0.8745539851499209 0.8805310817163177
minu_c19536_g1_i1 minu 2190 2001.91 525 46.0031 513,2136 513,2136 513,2138 513,2138 0 0.09208434917574727 94.16666666666666 1227.666666666666 256.8333333333333 308.3333333333339 0.0337 0.0667 1144.92 1.9759 391.08 0 0.6061448878379961 0 0.6135313132449254 0 0.6333544999500695 0.5979574375068357 0.6019603163373793 0.6392253153428303
foca_c15561_g2_i1 foca 1585 1419.42 1170 206.652 2,305,306,1539 297,1539 104,904,905,2138 896,2138 1 0.09208434917574727 94.16666666666666 1227.666666666666 256.8333333333333 308.3333333333339 0.0337 0.0667 1144.92 1.9759 391.08 0 0.0 0 0.6582375155739962 0 0.6685307369615047 0.6624946056630081 0.6741504516896173 0.709191032877294
foca_c15598_g1_i1 foca 1166 1000.42 2661 666.849 1,1123 1,1123 1,1159 1,1159 0 0.17427119198762425 106.5 879.5000000000002 168.5 242.49999999999974 0.0806 0.114 836.32 1.4152 285.68 0 0.0 0 0.7269872442299716 0 0.7323104990764054 0.7518441779132726 0.7656320301779639 0.795123003616189
cras_c24950_g1_i1 cras 1188 1139 8464 1805.83 1,1150 1,1150 1,1159 1,1159 0 0.17427119198762425 106.5 879.5000000000002 168.5 242.49999999999974 0.0806 0.114 836.32 1.4152 285.68 0 0.7108917238939996 0 0.7157787510207154 1 0.7452219083626588 0.7256187475049906 0.7382543361499259 0.7666414742286201
minu_c30004_g1_i1 minu 1150 961.91 832 151.726 2,1109 2,1109 34,1159 34,1159 0 0.13047407048244528 74.0 867.0000000000003 156.99999999999997 239.99999999999966 0.0677 0.0786 825.14 1.1611 281.86 0 0.7956843151833632 0 0.810742803574849 0 0.824167791469051 0.7985926893396813 0.8080713246116233 0.8298085288391077
minu_c17599_g2_i1 minu 217 63.7788 9 24.7536 2,215 2,215 2,215 2,215 0 0.5002123399866526 14.166666666666666 155.50000000000003 8.833333333333332 48.49999999999997 0.6217 0.105 152.06 0.169 51.94 0 0.3305295202547362 0 0.3480571494403378 0 0.3659152401265801 0.335087958855313 0.33356693409435106 0.3660752406307773
foca_c15839_g1_i1 foca 207 56.3416 23 102.344 2,206 2,206 2,206 2,206 0 0.5002123399866526 14.166666666666666 155.50000000000003 8.833333333333332 48.49999999999997 0.6217 0.105 152.06 0.169 51.94 0 0.0 0 0.3261797774145746 0 0.34666008928780484 0.3789904293645772 0.37818211041248745 0.4110503146876579
minu_c12455_g1_i1 minu 240 80.2646 8 17.4839 0,147 0,147 41,192 41,192 0 0.8116883116883115 10.0 77.0 4.0 24.999999999999996 0.8261 0.1436 76.03 0.1738 25.97 0 0.4140266973360829 0 0.4140672609234781 0 0.42500381803405385 0.38770918271506793 0.3889170585148223 0.4231964929390844
foca_c17458_g1_i1 foca 226 70.8842 13 45.9788 86,188 86,188 90,192 90,192 0 0.8116883116883115 10.0 77.0 4.0 24.999999999999996 0.8261 0.1436 76.03 0.1738 25.97 0 0.0 0 0.24725384611624437 0 0.272689414649092 0.350849325248784 0.3545179642667001 0.39010116464221606
rari_c7395_g1_i1 rari 358 170.069 1111 2057.59 2,305 2,305 34,337 34,337 0 0.2061538461538459 44.66666666666667 252.50000000000006 43.33333333333333 50.49999999999994 0.0315 0.1681 225.85 5.3366 77.15 0 0.5933664351424812 0 0.5940631975218973 0 0.6268621917263463 0.731090812293033 0.7364674996146084 0.7638316141788523
foca_c17738_g1_i1 foca 377 211.853 3440 4070.88 25,322 25,322 25,337 25,337 0 0.14988046790882695 31.833333333333336 246.83333333333337 43.16666666666667 50.166666666666615 0.0798 0.1386 221.38 1.7366 75.62 0 0.7334945879798669 0 0.744720074787371 1 0.7462872763734953 0.789017609510416 0.7992368558867063 0.8223140711494545
minu_c31177_g1_i1 minu 337 159.114 635 700.064 0,279 0,279 41,337 41,337 0 0.15555694775090828 31.833333333333336 231.33333333333337 42.166666666666664 47.66666666666663 0.0529 0.1357 207.96 2.5661 71.04 0 0.7562585307016153 0 0.7689723768529197 0 0.7909741979082922 0.7622172523746121 0.771101587966129 0.7984335072748554
cras_c1627_g1_i1 cras 374 325 1086 812.03 0,303 0,303 0,337 0,337 0 0.2061538461538459 44.66666666666667 252.50000000000006 43.33333333333333 50.49999999999994 0.0315 0.1681 225.85 5.3366 77.15 0 0.7837793336759991 0 0.7882553870719711 0 0.8142843160191215 0.7965195068913039 0.803892165502617 0.8294711332397604
foca_c18863_g1_i2 foca 1022 856.417 916 268.148 1,988 1,988 11,998 11,998 0 0.1302649311656627 83.0 803.0000000000003 146.0 183.99999999999966 0.0541 0.0947 735.7 1.7503 251.3 0 0.6888735833522905 0 0.7066245564258975 0 0.7113826562642833 0.688996263808606 0.7006306562182224 0.7367479322999019
cras_c28781_g1_i1 cras 1031 982 584 144.52 2,1016 2,1016 2,1031 2,1031 0 0.1302649311656627 83.0 803.0000000000003 146.0 183.99999999999966 0.0541 0.0947 735.7 1.7503 251.3 0 0.657019071606223 0 0.6535156139496185 0 0.6869839860920551 0.6638295352674033 0.6695247687770187 0.70145495855712
minu_c19260_g1_i1 minu 1045 856.91 350 71.6481 2,986 2,986 11,998 11,998 0 0.07813274608237006 53.166666666666664 796.8333333333337 159.83333333333334 187.16666666666626 0.029 0.0609 733.46 2.0989 250.54 0 0.6365459715485644 0 0.6416855225956206 0 0.658343317797822 0.628701721499174 0.6315523911581276 0.6659425137044995
minu_c5966_g1_i1 minu 1363 1174.91 61 9.10746 2,1361 2,1361 2,1361 2,1361 0 0.14355902238990684 89.50000000000001 841.0000000000006 170.50000000000003 229.99999999999946 0.0443 0.0928 798.31 2.0923 272.69 0 0.5889267825346414 0 0.6058072755919343 0 0.6296531653130806 0.6059905741737636 0.6129853082268746 0.6527394350752189
foca_c19111_g1_i1 foca 1137 971.417 226 58.3266 1,1099 1,1099 290,1388 290,1388 0 0.14355902238990684 89.50000000000001 841.0000000000006 170.50000000000003 229.99999999999946 0.0443 0.0928 798.31 2.0923 272.69 0 0.6383045433771581 0 0.6548230224105118 0 0.6578981038184541 0.6228277921001869 0.6318012002750338 0.6688800120019422
cras_c5773_g1_i1 cras 419 370 2779.87 1825.78 2,368 2,368 10,381 10,381 0 0.04374219471140789 9.5 292.33333333333337 52.5 70.6666666666666 0.0268 0.03 270.58 1.118 92.42 0 0.6449311199372348 0 0.6407315218869468 1 0.6727314788925601 0.6529819555479938 0.6557740696351333 0.6887478314404494
minu_c23407_g1_i1 minu 423 238.22 25269 18607.2 18,381 18,381 18,381 18,381 0 0.04374219471140789 9.5 292.33333333333337 52.5 70.6666666666666 0.0268 0.03 270.58 1.118 92.42 1 0.7771091735906865 1 0.7738028951600315 1 0.7804863495859168 0.7629584242779883 0.7632580363447837 0.7843301501662151
minu_c3393_g1_i1 minu 1059 870.91 266 53.5772 13,1000 13,1000 18,1043 18,1043 0 0.15994980441811504 98.33333333333333 784.1666666666672 156.66666666666666 199.83333333333275 0.0568 0.1176 733.46 2.072 250.54 0 0.6968581330397859 0 0.7099354599702615 0 0.7306658786543722 0.6945629722848662 0.7053382408038155 0.7389247005001189
foca_c19295_g1_i1 foca 1039 873.417 448 128.594 9,1038 9,1038 9,1101 9,1101 0 0.15994980441811502 98.33333333333333 784.1666666666673 156.66666666666666 199.83333333333272 0.0568 0.1176 733.46 2.072 250.54 0 0.6578293391092929 0 0.6738638691331329 0 0.6861330187232478 0.670433077816752 0.6809013644206208 0.7186208981912484
minu_c37164_g1_i1 minu 814 625.91 4859 1361.78 39,411 39,411 49,467 49,467 0 0.7498508661752495 170.16666666666666 290.3333333333333 63.833333333333336 81.66666666666669 0.2325 1.0566 277.28 4.5449 94.72 0 0.7553702654853129 0 0.7583189344987138 1 0.7709719556013 0.7329034245733377 0.7385726020687655 0.7662341591019054
foca_c20295_g1_i1 foca 789 623.417 1243 499.869 2,731 2,731 15,863 15,863 0 0.1819251873700411 78.16666666666667 583.8333333333334 106.83333333333334 145.16666666666663 0.0982 0.1336 543.39 1.3598 185.61 0 0.7285569468068815 0 0.7380127557892602 0 0.7373175107489786 0.8274428620308396 0.8360665851697063 0.8526067914028292
eury_eury_c3474_g1_i1 eury 818 659.051 9901 6410.55 14,767 14,767 14,863 14,863 0 0.24750505562484768 80.83333333333334 593.5 81.16666666666666 147.50000000000003 0.1803 0.1444 552.33 0.8007 188.67 0 0.7633117635032375 0 0.7960136091481794 1 0.8072305759500129 0.7957928044586893 0.7999119576652974 0.8114544636784419
rari_c3683_g1_i1 rari 811 611.048 13226 6817.48 19,760 19,760 21,863 21,863 0 0.24750505562484768 80.83333333333334 593.5 81.16666666666666 147.50000000000003 0.1803 0.1444 552.33 0.8007 188.67 0 0.764424595418829 0 0.7623221991631625 1 0.7765009216021311 0.8184736612072543 0.819159807870037 0.8298051121816004
foca_c2036_g1_i1 foca 701 535.417 959 449.045 1,682 1,682 24,705 24,705 0 0.1554229837624472 58.333333333333336 532.5000000000001 104.66666666666666 148.49999999999991 0.0945 0.1165 507.61 1.2323 173.39 0 0.750698790517746 0 0.7579627696701837 0 0.7528721037037698 0.7831575104873538 0.791116386481511 0.8128892121984607
cras_c24323_g1_i1 cras 778 729 1500 500.022 0,705 0,705 0,705 0,705 0 0.1554229837624472 58.333333333333336 532.5000000000001 104.66666666666666 148.49999999999991 0.0945 0.1165 507.61 1.2323 173.39 0 0.775356042290046 0 0.778669723666293 0 0.7961166894413751 0.7996210346882835 0.8036899827513203 0.8218820310689255
minu_c14322_g1_i1 minu 729 540.965 1111 360.261 2,680 2,680 27,705 27,705 0 0.1498983305864116 46.5 530.1666666666667 86.5 147.83333333333323 0.0945 0.0854 505.37 0.9036 172.63 0 0.8657396952931777 0 0.8720904341644079 0 0.8680035276340652 0.8556665855317911 0.8585038760659421 0.8676016686240338
minu_c19534_g1_i1 minu 1466 1277.91 188 25.8065 1,1426 1,1426 1,1426 1,1426 0 0.1127159406544268 68.83333333333334 763.5000000000006 169.16666666666669 211.4999999999994 0.0556 0.0853 726.75 1.5334 248.25 0 0.6795403615620088 0 0.6881426947069229 0 0.7044975881686975 0.6749991924266844 0.680068238398814 0.710566580321441
foca_c22160_g1_i1 foca 979 813.417 368 113.422 2,977 2,977 445,1420 445,1420 0 0.1127159406544268 68.83333333333334 763.5000000000006 169.16666666666669 211.4999999999994 0.0556 0.0853 726.75 1.5334 248.25 0 0.7406539498376415 0 0.7549460360670903 0 0.7560228373040323 0.7379248757639776 0.7541057978907162 0.7867812902047943
cras_c30463_g1_i1 cras 1174 1125 706 152.503 2,1163 2,1163 2,1164 2,1164 0 0.08801039518596071 54.666666666666664 913.1666666666674 156.33333333333331 229.8333333333326 0.0461 0.0557 851.98 1.2093 291.02 0 0.6751083069237259 0 0.6750494927589599 0 0.7143397415843167 0.6845686827993005 0.6945261741929221 0.7296187924688955
minu_c27566_g1_i1 minu 1170 981.91 878 156.854 1,199,200,1145 194,1145 4,218,219,1164 213,1164 1 0.08801039518596071 54.666666666666664 913.1666666666674 156.33333333333331 229.8333333333326 0.0461 0.0557 851.98 1.2093 291.02 0 0.7040351924895517 0 0.7147651884480288 0 0.734082197710373 0.7048234303332384 0.7116686394114188 0.7434661243205188
eury_eury_c12149_g1_i1 eury 1169 1010.05 882 372.615 2,1145 2,1145 4,1164 4,1164 0 0.12583515877203225 82.00000000000001 909.8333333333342 167.0 233.16666666666586 0.0588 0.0848 851.98 1.4415 291.02 0 0.0 0 0.0 0 0.6761339370154473 0.6745642229085735 0.6829777258539806 0.7145954338543722
rari_c13338_g1_i1 rari 1162 962.048 778 254.715 1,1138 1,1138 7,1164 7,1164 0 0.08278991917246346 64.66666666666666 905.8333333333342 199.33333333333334 231.1666666666658 0.0277 0.0665 847.51 2.3972 289.49 0 0.5395028918043717 0 0.5420633893076977 0 0.5807976260257626 0.631406902065011 0.6323037365729164 0.6627979900148971
foca_c22240_g1_i1 foca 1122 956.417 1817 476.29 0,1080 0,1080 83,1164 83,1164 0 0.08578393335024027 57.666666666666664 861.6666666666672 170.33333333333331 218.33333333333277 0.0341 0.0597 805.02 1.7526 274.98 0 0.0 0 0.6591181701041047 0 0.6716985144160584 0.6780220921419733 0.6854860698926897 0.7178347336235187
rari_c13886_g1_i1 rari 1139 939.048 1994 668.818 2,1118 2,1118 48,1164 48,1164 0 0.2531006828927919 171.66666666666666 831.8333333333339 180.33333333333337 221.166666666666 0.0803 0.2189 784.89 2.7274 268.11 0 0.0 0 0.0 0 0.5224100751742266 0.6022837013112146 0.6003744639513522 0.631744994698168
foca_c22269_g1_i1 foca 888 722.417 550 190.87 1,865 1,865 231,1105 231,1105 0 0.26411513991922536 157.16666666666666 680.1666666666672 160.8333333333333 183.83333333333275 0.0673 0.2542 644.01 3.7758 219.99 0 0.6575135955200074 0 0.6664201490630829 0 0.6748854949190345 0.6489953836958665 0.6558176210767408 0.6917514046721543
cras_c27397_g1_i1 cras 1174 1125 1042 225.082 21,825 21,825 21,825 21,825 0 0.056712328767123274 27.0 608.3333333333334 132.0 168.66666666666663 0.0245 0.0388 579.17 1.5866 197.83 0 0.6499926064614864 0 0.6485853406169204 0 0.6818389417058905 0.6635856838064077 0.6725063390369839 0.7047582220705556
minu_c12908_g1_i1 minu 1132 943.91 2454 456.053 1,1063 1,1063 39,1105 39,1105 0 0.2531006828927919 171.66666666666666 831.8333333333339 180.33333333333337 221.166666666666 0.0803 0.2189 784.89 2.7274 268.11 0 0.6483783706762823 0 0.6623336896045523 0 0.6764819675515504 0.6572955242286438 0.6634203826276813 0.6960043559419479
foca_c22621_g1_i1 foca 1061 895.417 359 100.515 2,998 2,998 128,1124 128,1124 0 0.10896462923213276 64.0 790.166666666667 153.0 205.83333333333297 0.0514 0.0742 742.41 1.4428 253.59 0 0.6295351375000072 0 0.6482242575492256 0 0.6520392835982362 0.6979303038859235 0.7064625448785394 0.7372020925379511
cras_c21404_g1_i1 cras 1183 1134 13769 2950.63 26,1124 26,1124 26,1124 26,1124 0 0.08441702096850072 46.5 854.3333333333339 145.5 225.66666666666612 0.0518 0.0511 805.02 0.9879 274.98 0 0.7348865604053064 1 0.7388667253170131 1 0.7602382536799681 0.7441112106058786 0.7511625641323355 0.7752546362409278
minu_c27770_g1_i1 minu 1090 901.91 93 18.088 0,1080 0,1080 44,1124 44,1124 0 0.08441702096850072 46.5 854.3333333333339 145.5 225.66666666666612 0.0518 0.0511 805.02 0.9879 274.98 0 0.6898650319552506 0 0.6944766498507371 0 0.7064929171932443 0.677804577921203 0.6788720662645 0.7046124953957179
foca_c2301_g1_i1 foca 850 684.417 621 227.475 1,808 1,808 1,808 1,808 0 0.22401785146394682 79.0 622.666666666667 101.0 178.3333333333331 0.1367 0.1272 597.06 0.9306 203.94 0 0.7352629828808754 0 0.7463836598040894 0 0.7384118692371063 0.8119506738450959 0.8200281032877007 0.840214024079562
